path_in_rawtiffs,old_row_filename,location,date,new_row_filename,reason
01-22-2026/web.archive.org_web_20260109103102_aeronav.faa.gov_visual_01-22-2026_PDFs_Western_Aleutian_Islands.pdf,web.archive.org_web_20260109103102_aeronav.faa.gov_visual_01-22-2026_PDFs_Western_Aleutian_Islands.tif,Western Aleutian Islands,2026-01-22,(row dropped),"combined W. Aleutian sheet, east-cut 300-dpi PDF conversion, superseded by the FAA East + West halves"
01-22-2026/web.archive.org_web_20260109103102_aeronav.faa.gov_visual_01-22-2026_PDFs_Western_Aleutian_Islands.tif,web.archive.org_web_20260109103102_aeronav.faa.gov_visual_01-22-2026_PDFs_Western_Aleutian_Islands.tif,Western Aleutian Islands,2026-01-22,(row dropped),"combined W. Aleutian sheet, east-cut 300-dpi PDF conversion, superseded by the FAA East + West halves"
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Western_Aleutian_Islands.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Western_Aleutian_Islands.tif,Western Aleutian Islands,2026-03-19,(row dropped),"combined W. Aleutian sheet, east-cut 300-dpi PDF conversion, superseded by the FAA East + West halves"
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Western_Aleutian_Islands.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Western_Aleutian_Islands.tif,Western Aleutian Islands,2026-03-19,(row dropped),"combined W. Aleutian sheet, east-cut 300-dpi PDF conversion, superseded by the FAA East + West halves"
web.archive.org_web_20251223212120_aeronav.faa.gov_visual_11-27-2025_PDFs_Western_Aleutian_Islands.tif,web.archive.org_web_20251223212120_aeronav.faa.gov_visual_11-27-2025_PDFs_Western_Aleutian_Islands.tif,Western Aleutian Islands,2025-11-27,(row dropped),"combined W. Aleutian sheet, east-cut 300-dpi PDF conversion, superseded by the FAA East + West halves"
01-22-2026/web.archive.org_web_20260109102852_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Antonio.pdf,web.archive.org_web_20260109102852_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Antonio.tif,San Antonio,2026-01-22,acasis_sec_01-22-2026_San_Antonio.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102852_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Antonio.tif,web.archive.org_web_20260109102852_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Antonio.tif,San Antonio,2026-01-22,acasis_sec_01-22-2026_San_Antonio.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102857_aeronav.faa.gov_visual_01-22-2026_PDFs_Seward.pdf,web.archive.org_web_20260109102857_aeronav.faa.gov_visual_01-22-2026_PDFs_Seward.tif,Seward,2026-01-22,acasis_sec_01-22-2026_Seward.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102857_aeronav.faa.gov_visual_01-22-2026_PDFs_Seward.tif,web.archive.org_web_20260109102857_aeronav.faa.gov_visual_01-22-2026_PDFs_Seward.tif,Seward,2026-01-22,acasis_sec_01-22-2026_Seward.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102900_aeronav.faa.gov_visual_01-22-2026_PDFs_El_Paso.pdf,web.archive.org_web_20260109102900_aeronav.faa.gov_visual_01-22-2026_PDFs_El_Paso.tif,El Paso,2026-01-22,acasis_sec_01-22-2026_El_Paso.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102900_aeronav.faa.gov_visual_01-22-2026_PDFs_El_Paso.tif,web.archive.org_web_20260109102900_aeronav.faa.gov_visual_01-22-2026_PDFs_El_Paso.tif,El Paso,2026-01-22,acasis_sec_01-22-2026_El_Paso.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102901_aeronav.faa.gov_visual_01-22-2026_PDFs_St_Louis.pdf,web.archive.org_web_20260109102901_aeronav.faa.gov_visual_01-22-2026_PDFs_St_Louis.tif,St Louis,2026-01-22,acasis_sec_01-22-2026_St_Louis.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102901_aeronav.faa.gov_visual_01-22-2026_PDFs_St_Louis.tif,web.archive.org_web_20260109102901_aeronav.faa.gov_visual_01-22-2026_PDFs_St_Louis.tif,St Louis,2026-01-22,acasis_sec_01-22-2026_St_Louis.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102904_aeronav.faa.gov_visual_01-22-2026_PDFs_Kodiak.pdf,web.archive.org_web_20260109102904_aeronav.faa.gov_visual_01-22-2026_PDFs_Kodiak.tif,Kodiak,2026-01-22,acasis_sec_01-22-2026_Kodiak.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102904_aeronav.faa.gov_visual_01-22-2026_PDFs_Kodiak.tif,web.archive.org_web_20260109102904_aeronav.faa.gov_visual_01-22-2026_PDFs_Kodiak.tif,Kodiak,2026-01-22,acasis_sec_01-22-2026_Kodiak.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102910_aeronav.faa.gov_visual_01-22-2026_PDFs_Denver.pdf,web.archive.org_web_20260109102910_aeronav.faa.gov_visual_01-22-2026_PDFs_Denver.tif,Denver,2026-01-22,acasis_sec_01-22-2026_Denver.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102910_aeronav.faa.gov_visual_01-22-2026_PDFs_Denver.tif,web.archive.org_web_20260109102910_aeronav.faa.gov_visual_01-22-2026_PDFs_Denver.tif,Denver,2026-01-22,acasis_sec_01-22-2026_Denver.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102931_aeronav.faa.gov_visual_01-22-2026_PDFs_Seattle.pdf,web.archive.org_web_20260109102931_aeronav.faa.gov_visual_01-22-2026_PDFs_Seattle.tif,Seattle,2026-01-22,acasis_sec_01-22-2026_Seattle.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109102931_aeronav.faa.gov_visual_01-22-2026_PDFs_Seattle.tif,web.archive.org_web_20260109102931_aeronav.faa.gov_visual_01-22-2026_PDFs_Seattle.tif,Seattle,2026-01-22,acasis_sec_01-22-2026_Seattle.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103004_aeronav.faa.gov_visual_01-22-2026_PDFs_Las_Vegas.pdf,web.archive.org_web_20260109103004_aeronav.faa.gov_visual_01-22-2026_PDFs_Las_Vegas.tif,Las Vegas,2026-01-22,acasis_sec_01-22-2026_Las_Vegas.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103004_aeronav.faa.gov_visual_01-22-2026_PDFs_Las_Vegas.tif,web.archive.org_web_20260109103004_aeronav.faa.gov_visual_01-22-2026_PDFs_Las_Vegas.tif,Las Vegas,2026-01-22,acasis_sec_01-22-2026_Las_Vegas.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Atlanta.pdf,web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Atlanta.tif,Atlanta,2026-01-22,acasis_sec_01-22-2026_Atlanta.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Atlanta.tif,web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Atlanta.tif,Atlanta,2026-01-22,acasis_sec_01-22-2026_Atlanta.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Dallas-Ft_Worth.pdf,web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Dallas-Ft_Worth.tif,Dallas-Ft Worth,2026-01-22,acasis_sec_01-22-2026_Dallas-Ft_Worth.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Dallas-Ft_Worth.tif,web.archive.org_web_20260109103006_aeronav.faa.gov_visual_01-22-2026_PDFs_Dallas-Ft_Worth.tif,Dallas-Ft Worth,2026-01-22,acasis_sec_01-22-2026_Dallas-Ft_Worth.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103027_aeronav.faa.gov_visual_01-22-2026_PDFs_New_York.pdf,web.archive.org_web_20260109103027_aeronav.faa.gov_visual_01-22-2026_PDFs_New_York.tif,New York,2026-01-22,acasis_sec_01-22-2026_New_York.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103027_aeronav.faa.gov_visual_01-22-2026_PDFs_New_York.tif,web.archive.org_web_20260109103027_aeronav.faa.gov_visual_01-22-2026_PDFs_New_York.tif,New York,2026-01-22,acasis_sec_01-22-2026_New_York.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103044_aeronav.faa.gov_visual_01-22-2026_PDFs_Hawaiian_Islands.pdf,web.archive.org_web_20260109103044_aeronav.faa.gov_visual_01-22-2026_PDFs_Hawaiian_Islands.tif,Hawaiian Islands,2026-01-22,acasis_sec_01-22-2026_Hawaiian_Islands.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103044_aeronav.faa.gov_visual_01-22-2026_PDFs_Hawaiian_Islands.tif,web.archive.org_web_20260109103044_aeronav.faa.gov_visual_01-22-2026_PDFs_Hawaiian_Islands.tif,Hawaiian Islands,2026-01-22,acasis_sec_01-22-2026_Hawaiian_Islands.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103048_aeronav.faa.gov_visual_01-22-2026_PDFs_Charlotte.pdf,web.archive.org_web_20260109103048_aeronav.faa.gov_visual_01-22-2026_PDFs_Charlotte.tif,Charlotte,2026-01-22,acasis_sec_01-22-2026_Charlotte.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103048_aeronav.faa.gov_visual_01-22-2026_PDFs_Charlotte.tif,web.archive.org_web_20260109103048_aeronav.faa.gov_visual_01-22-2026_PDFs_Charlotte.tif,Charlotte,2026-01-22,acasis_sec_01-22-2026_Charlotte.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103158_aeronav.faa.gov_visual_01-22-2026_PDFs_Ketchikan.pdf,web.archive.org_web_20260109103158_aeronav.faa.gov_visual_01-22-2026_PDFs_Ketchikan.tif,Ketchikan,2026-01-22,acasis_sec_01-22-2026_Ketchikan.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103158_aeronav.faa.gov_visual_01-22-2026_PDFs_Ketchikan.tif,web.archive.org_web_20260109103158_aeronav.faa.gov_visual_01-22-2026_PDFs_Ketchikan.tif,Ketchikan,2026-01-22,acasis_sec_01-22-2026_Ketchikan.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103223_aeronav.faa.gov_visual_01-22-2026_PDFs_Point_Barrow.pdf,web.archive.org_web_20260109103223_aeronav.faa.gov_visual_01-22-2026_PDFs_Point_Barrow.tif,Point Barrow,2026-01-22,acasis_sec_01-22-2026_Point_Barrow.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109103223_aeronav.faa.gov_visual_01-22-2026_PDFs_Point_Barrow.tif,web.archive.org_web_20260109103223_aeronav.faa.gov_visual_01-22-2026_PDFs_Point_Barrow.tif,Point Barrow,2026-01-22,acasis_sec_01-22-2026_Point_Barrow.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109111656_aeronav.faa.gov_visual_01-22-2026_PDFs_Anchorage.pdf,web.archive.org_web_20260109111656_aeronav.faa.gov_visual_01-22-2026_PDFs_Anchorage.tif,Anchorage,2026-01-22,acasis_sec_01-22-2026_Anchorage.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109111656_aeronav.faa.gov_visual_01-22-2026_PDFs_Anchorage.tif,web.archive.org_web_20260109111656_aeronav.faa.gov_visual_01-22-2026_PDFs_Anchorage.tif,Anchorage,2026-01-22,acasis_sec_01-22-2026_Anchorage.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109114357_aeronav.faa.gov_visual_01-22-2026_PDFs_Juneau.pdf,web.archive.org_web_20260109114357_aeronav.faa.gov_visual_01-22-2026_PDFs_Juneau.tif,Juneau,2026-01-22,acasis_sec_01-22-2026_Juneau.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109114357_aeronav.faa.gov_visual_01-22-2026_PDFs_Juneau.tif,web.archive.org_web_20260109114357_aeronav.faa.gov_visual_01-22-2026_PDFs_Juneau.tif,Juneau,2026-01-22,acasis_sec_01-22-2026_Juneau.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109114811_aeronav.faa.gov_visual_01-22-2026_PDFs_Great_Falls.pdf,web.archive.org_web_20260109114811_aeronav.faa.gov_visual_01-22-2026_PDFs_Great_Falls.tif,Great Falls,2026-01-22,acasis_sec_01-22-2026_Great_Falls.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109114811_aeronav.faa.gov_visual_01-22-2026_PDFs_Great_Falls.tif,web.archive.org_web_20260109114811_aeronav.faa.gov_visual_01-22-2026_PDFs_Great_Falls.tif,Great Falls,2026-01-22,acasis_sec_01-22-2026_Great_Falls.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109120541_aeronav.faa.gov_visual_01-22-2026_PDFs_Wichita.pdf,web.archive.org_web_20260109120541_aeronav.faa.gov_visual_01-22-2026_PDFs_Wichita.tif,Wichita,2026-01-22,acasis_sec_01-22-2026_Wichita.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109120541_aeronav.faa.gov_visual_01-22-2026_PDFs_Wichita.tif,web.archive.org_web_20260109120541_aeronav.faa.gov_visual_01-22-2026_PDFs_Wichita.tif,Wichita,2026-01-22,acasis_sec_01-22-2026_Wichita.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109120930_aeronav.faa.gov_visual_01-22-2026_PDFs_Billings.pdf,web.archive.org_web_20260109120930_aeronav.faa.gov_visual_01-22-2026_PDFs_Billings.tif,Billings,2026-01-22,acasis_sec_01-22-2026_Billings.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109120930_aeronav.faa.gov_visual_01-22-2026_PDFs_Billings.tif,web.archive.org_web_20260109120930_aeronav.faa.gov_visual_01-22-2026_PDFs_Billings.tif,Billings,2026-01-22,acasis_sec_01-22-2026_Billings.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109123410_aeronav.faa.gov_visual_01-22-2026_PDFs_Miami.pdf,web.archive.org_web_20260109123410_aeronav.faa.gov_visual_01-22-2026_PDFs_Miami.tif,Miami,2026-01-22,acasis_sec_01-22-2026_Miami.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109123410_aeronav.faa.gov_visual_01-22-2026_PDFs_Miami.tif,web.archive.org_web_20260109123410_aeronav.faa.gov_visual_01-22-2026_PDFs_Miami.tif,Miami,2026-01-22,acasis_sec_01-22-2026_Miami.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109125836_aeronav.faa.gov_visual_01-22-2026_PDFs_Bethel.pdf,web.archive.org_web_20260109125836_aeronav.faa.gov_visual_01-22-2026_PDFs_Bethel.tif,Bethel,2026-01-22,acasis_sec_01-22-2026_Bethel.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109125836_aeronav.faa.gov_visual_01-22-2026_PDFs_Bethel.tif,web.archive.org_web_20260109125836_aeronav.faa.gov_visual_01-22-2026_PDFs_Bethel.tif,Bethel,2026-01-22,acasis_sec_01-22-2026_Bethel.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109131855_aeronav.faa.gov_visual_01-22-2026_PDFs_Klamath_Falls.pdf,web.archive.org_web_20260109131855_aeronav.faa.gov_visual_01-22-2026_PDFs_Klamath_Falls.tif,Klamath Falls,2026-01-22,acasis_sec_01-22-2026_Klamath_Falls.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109131855_aeronav.faa.gov_visual_01-22-2026_PDFs_Klamath_Falls.tif,web.archive.org_web_20260109131855_aeronav.faa.gov_visual_01-22-2026_PDFs_Klamath_Falls.tif,Klamath Falls,2026-01-22,acasis_sec_01-22-2026_Klamath_Falls.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109132219_aeronav.faa.gov_visual_01-22-2026_PDFs_Lake_Huron.pdf,web.archive.org_web_20260109132219_aeronav.faa.gov_visual_01-22-2026_PDFs_Lake_Huron.tif,Lake Huron,2026-01-22,acasis_sec_01-22-2026_Lake_Huron.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109132219_aeronav.faa.gov_visual_01-22-2026_PDFs_Lake_Huron.tif,web.archive.org_web_20260109132219_aeronav.faa.gov_visual_01-22-2026_PDFs_Lake_Huron.tif,Lake Huron,2026-01-22,acasis_sec_01-22-2026_Lake_Huron.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109133419_aeronav.faa.gov_visual_01-22-2026_PDFs_McGrath.pdf,web.archive.org_web_20260109133419_aeronav.faa.gov_visual_01-22-2026_PDFs_McGrath.tif,McGrath,2026-01-22,acasis_sec_01-22-2026_McGrath.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109133419_aeronav.faa.gov_visual_01-22-2026_PDFs_McGrath.tif,web.archive.org_web_20260109133419_aeronav.faa.gov_visual_01-22-2026_PDFs_McGrath.tif,McGrath,2026-01-22,acasis_sec_01-22-2026_McGrath.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109133450_aeronav.faa.gov_visual_01-22-2026_PDFs_Twin_Cities.pdf,web.archive.org_web_20260109133450_aeronav.faa.gov_visual_01-22-2026_PDFs_Twin_Cities.tif,Twin Cities,2026-01-22,acasis_sec_01-22-2026_Twin_Cities.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109133450_aeronav.faa.gov_visual_01-22-2026_PDFs_Twin_Cities.tif,web.archive.org_web_20260109133450_aeronav.faa.gov_visual_01-22-2026_PDFs_Twin_Cities.tif,Twin Cities,2026-01-22,acasis_sec_01-22-2026_Twin_Cities.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109141443_aeronav.faa.gov_visual_01-22-2026_PDFs_Houston.pdf,web.archive.org_web_20260109141443_aeronav.faa.gov_visual_01-22-2026_PDFs_Houston.tif,Houston,2026-01-22,acasis_sec_01-22-2026_Houston.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109141443_aeronav.faa.gov_visual_01-22-2026_PDFs_Houston.tif,web.archive.org_web_20260109141443_aeronav.faa.gov_visual_01-22-2026_PDFs_Houston.tif,Houston,2026-01-22,acasis_sec_01-22-2026_Houston.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109142454_aeronav.faa.gov_visual_01-22-2026_PDFs_Green_Bay.pdf,web.archive.org_web_20260109142454_aeronav.faa.gov_visual_01-22-2026_PDFs_Green_Bay.tif,Green Bay,2026-01-22,acasis_sec_01-22-2026_Green_Bay.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109142454_aeronav.faa.gov_visual_01-22-2026_PDFs_Green_Bay.tif,web.archive.org_web_20260109142454_aeronav.faa.gov_visual_01-22-2026_PDFs_Green_Bay.tif,Green Bay,2026-01-22,acasis_sec_01-22-2026_Green_Bay.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109162455_aeronav.faa.gov_visual_01-22-2026_PDFs_Cheyenne.pdf,web.archive.org_web_20260109162455_aeronav.faa.gov_visual_01-22-2026_PDFs_Cheyenne.tif,Cheyenne,2026-01-22,acasis_sec_01-22-2026_Cheyenne.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109162455_aeronav.faa.gov_visual_01-22-2026_PDFs_Cheyenne.tif,web.archive.org_web_20260109162455_aeronav.faa.gov_visual_01-22-2026_PDFs_Cheyenne.tif,Cheyenne,2026-01-22,acasis_sec_01-22-2026_Cheyenne.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109162732_aeronav.faa.gov_visual_01-22-2026_PDFs_Cape_Lisburne.pdf,web.archive.org_web_20260109162732_aeronav.faa.gov_visual_01-22-2026_PDFs_Cape_Lisburne.tif,Cape Lisburne,2026-01-22,acasis_sec_01-22-2026_Cape_Lisburne.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109162732_aeronav.faa.gov_visual_01-22-2026_PDFs_Cape_Lisburne.tif,web.archive.org_web_20260109162732_aeronav.faa.gov_visual_01-22-2026_PDFs_Cape_Lisburne.tif,Cape Lisburne,2026-01-22,acasis_sec_01-22-2026_Cape_Lisburne.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109172036_aeronav.faa.gov_visual_01-22-2026_PDFs_Albuquerque.pdf,web.archive.org_web_20260109172036_aeronav.faa.gov_visual_01-22-2026_PDFs_Albuquerque.tif,Albuquerque,2026-01-22,acasis_sec_01-22-2026_Albuquerque.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109172036_aeronav.faa.gov_visual_01-22-2026_PDFs_Albuquerque.tif,web.archive.org_web_20260109172036_aeronav.faa.gov_visual_01-22-2026_PDFs_Albuquerque.tif,Albuquerque,2026-01-22,acasis_sec_01-22-2026_Albuquerque.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109182119_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Francisco.pdf,web.archive.org_web_20260109182119_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Francisco.tif,San Francisco,2026-01-22,acasis_sec_01-22-2026_San_Francisco.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109182119_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Francisco.tif,web.archive.org_web_20260109182119_aeronav.faa.gov_visual_01-22-2026_PDFs_San_Francisco.tif,San Francisco,2026-01-22,acasis_sec_01-22-2026_San_Francisco.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109191511_aeronav.faa.gov_visual_01-22-2026_PDFs_Jacksonville.pdf,web.archive.org_web_20260109191511_aeronav.faa.gov_visual_01-22-2026_PDFs_Jacksonville.tif,Jacksonville,2026-01-22,acasis_sec_01-22-2026_Jacksonville.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109191511_aeronav.faa.gov_visual_01-22-2026_PDFs_Jacksonville.tif,web.archive.org_web_20260109191511_aeronav.faa.gov_visual_01-22-2026_PDFs_Jacksonville.tif,Jacksonville,2026-01-22,acasis_sec_01-22-2026_Jacksonville.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109203800_aeronav.faa.gov_visual_01-22-2026_PDFs_Halifax.pdf,web.archive.org_web_20260109203800_aeronav.faa.gov_visual_01-22-2026_PDFs_Halifax.tif,Halifax,2026-01-22,acasis_sec_01-22-2026_Halifax.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109203800_aeronav.faa.gov_visual_01-22-2026_PDFs_Halifax.tif,web.archive.org_web_20260109203800_aeronav.faa.gov_visual_01-22-2026_PDFs_Halifax.tif,Halifax,2026-01-22,acasis_sec_01-22-2026_Halifax.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109205801_aeronav.faa.gov_visual_01-22-2026_PDFs_Montreal.pdf,web.archive.org_web_20260109205801_aeronav.faa.gov_visual_01-22-2026_PDFs_Montreal.tif,Montreal,2026-01-22,acasis_sec_01-22-2026_Montreal.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109205801_aeronav.faa.gov_visual_01-22-2026_PDFs_Montreal.tif,web.archive.org_web_20260109205801_aeronav.faa.gov_visual_01-22-2026_PDFs_Montreal.tif,Montreal,2026-01-22,acasis_sec_01-22-2026_Montreal.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109215717_aeronav.faa.gov_visual_01-22-2026_PDFs_Dawson.pdf,web.archive.org_web_20260109215717_aeronav.faa.gov_visual_01-22-2026_PDFs_Dawson.tif,Dawson,2026-01-22,acasis_sec_01-22-2026_Dawson.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109215717_aeronav.faa.gov_visual_01-22-2026_PDFs_Dawson.tif,web.archive.org_web_20260109215717_aeronav.faa.gov_visual_01-22-2026_PDFs_Dawson.tif,Dawson,2026-01-22,acasis_sec_01-22-2026_Dawson.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109220219_aeronav.faa.gov_visual_01-22-2026_PDFs_Washington.pdf,web.archive.org_web_20260109220219_aeronav.faa.gov_visual_01-22-2026_PDFs_Washington.tif,Washington,2026-01-22,acasis_sec_01-22-2026_Washington.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109220219_aeronav.faa.gov_visual_01-22-2026_PDFs_Washington.tif,web.archive.org_web_20260109220219_aeronav.faa.gov_visual_01-22-2026_PDFs_Washington.tif,Washington,2026-01-22,acasis_sec_01-22-2026_Washington.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109221246_aeronav.faa.gov_visual_01-22-2026_PDFs_Cold_Bay.pdf,web.archive.org_web_20260109221246_aeronav.faa.gov_visual_01-22-2026_PDFs_Cold_Bay.tif,Cold Bay,2026-01-22,acasis_sec_01-22-2026_Cold_Bay.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260109221246_aeronav.faa.gov_visual_01-22-2026_PDFs_Cold_Bay.tif,web.archive.org_web_20260109221246_aeronav.faa.gov_visual_01-22-2026_PDFs_Cold_Bay.tif,Cold Bay,2026-01-22,acasis_sec_01-22-2026_Cold_Bay.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110004536_aeronav.faa.gov_visual_01-22-2026_PDFs_Dutch_Harbor.pdf,web.archive.org_web_20260110004536_aeronav.faa.gov_visual_01-22-2026_PDFs_Dutch_Harbor.tif,Dutch Harbor,2026-01-22,acasis_sec_01-22-2026_Dutch_Harbor.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110004536_aeronav.faa.gov_visual_01-22-2026_PDFs_Dutch_Harbor.tif,web.archive.org_web_20260110004536_aeronav.faa.gov_visual_01-22-2026_PDFs_Dutch_Harbor.tif,Dutch Harbor,2026-01-22,acasis_sec_01-22-2026_Dutch_Harbor.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110005633_aeronav.faa.gov_visual_01-22-2026_PDFs_Salt_Lake_City.pdf,web.archive.org_web_20260110005633_aeronav.faa.gov_visual_01-22-2026_PDFs_Salt_Lake_City.tif,Salt Lake City,2026-01-22,acasis_sec_01-22-2026_Salt_Lake_City.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110005633_aeronav.faa.gov_visual_01-22-2026_PDFs_Salt_Lake_City.tif,web.archive.org_web_20260110005633_aeronav.faa.gov_visual_01-22-2026_PDFs_Salt_Lake_City.tif,Salt Lake City,2026-01-22,acasis_sec_01-22-2026_Salt_Lake_City.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110010941_aeronav.faa.gov_visual_01-22-2026_PDFs_Kansas_City.pdf,web.archive.org_web_20260110010941_aeronav.faa.gov_visual_01-22-2026_PDFs_Kansas_City.tif,Kansas City,2026-01-22,acasis_sec_01-22-2026_Kansas_City.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110010941_aeronav.faa.gov_visual_01-22-2026_PDFs_Kansas_City.tif,web.archive.org_web_20260110010941_aeronav.faa.gov_visual_01-22-2026_PDFs_Kansas_City.tif,Kansas City,2026-01-22,acasis_sec_01-22-2026_Kansas_City.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110014822_aeronav.faa.gov_visual_01-22-2026_PDFs_Chicago.pdf,web.archive.org_web_20260110014822_aeronav.faa.gov_visual_01-22-2026_PDFs_Chicago.tif,Chicago,2026-01-22,acasis_sec_01-22-2026_Chicago.zip,superseded by FAA original
01-22-2026/web.archive.org_web_20260110014822_aeronav.faa.gov_visual_01-22-2026_PDFs_Chicago.tif,web.archive.org_web_20260110014822_aeronav.faa.gov_visual_01-22-2026_PDFs_Chicago.tif,Chicago,2026-01-22,acasis_sec_01-22-2026_Chicago.zip,superseded by FAA original
